time,accel,temperature,pressure
34000,12.515761375427246,40.75,100814.25
34050,11.728917121887207,40.875,100787.0
34100,10.827892303466797,40.8125,100810.75
34150,9.960472106933594,40.625,100778.0
34200,9.580583572387695,40.8125,100837.25
34250,11.045056343078613,40.625,100811.0
34300,9.81783390045166,40.75,100866.0
34350,10.33989143371582,40.75,100815.25
34400,9.953527450561523,40.875,100787.0
34450,9.965747833251953,40.8125,100838.5
34500,12.079978942871094,40.8125,100848.25
34550,12.764787673950195,40.8125,100836.0
34600,10.645541191101074,40.8125,100861.75
34650,11.271584510803223,40.75,100876.75
34700,11.616129875183105,40.9375,100841.75
34750,11.070303916931152,40.75,100899.25
34800,10.025640487670898,40.8125,100846.0
34850,10.33639144897461,40.8125,100868.75
34900,11.068580627441406,40.875,100868.5
34950,11.019043922424316,40.8125,100862.25
35000,16.018489837646484,40.75,100851.0
35050,13.214736938476562,40.6875,100860.25
35100,10.796998977661133,40.6875,100891.0
35150,14.330045700073242,40.875,100836.25
35200,15.35518741607666,40.75,100847.5
35250,13.882052421569824,40.8125,100890.75
35300,12.59796142578125,40.75,100874.25
35350,12.250458717346191,40.75,100887.75
35400,12.316158294677734,40.8125,100851.25
35450,12.865330696105957,40.6875,100929.75
35500,14.06909465789795,40.6875,100883.5
35550,15.970548629760742,40.6875,100896.25
35600,13.1190824508667,40.75,100899.5
35650,11.143835067749023,40.75,100872.25
35700,9.739239692687988,40.75,100908.25
35750,9.247491836547852,40.875,100919.25
35800,11.674980163574219,40.6875,100905.5
35850,13.68798828125,40.875,100895.75
35900,10.654704093933105,40.8125,100931.25
35950,8.787664413452148,40.75,100928.0
36000,9.868856430053711,40.8125,100913.5
36050,10.341595649719238,40.625,100893.75
36100,9.666072845458984,40.8125,100942.75
36150,11.633045196533203,40.9375,100937.5
36200,10.883441925048828,40.6875,100920.5
36250,10.35824966430664,40.75,100899.5
36300,10.599660873413086,40.75,100961.5
36350,10.311285972595215,40.625,100879.5
36400,11.901636123657227,40.8125,100884.0
36450,11.756691932678223,40.875,100885.5
36500,10.536633491516113,40.875,100916.5
36550,11.84001636505127,40.8125,100928.75
36600,12.919797897338867,40.8125,100959.25
36650,11.349590301513672,40.8125,100892.75
36700,10.517980575561523,40.8125,100929.0
36750,11.02279281616211,40.8125,100914.25
36800,10.614736557006836,40.75,100945.25
36850,10.716416358947754,40.875,100935.25
36900,12.51502513885498,40.8125,100974.5
36950,12.868751525878906,40.75,100935.25
37000,10.391608238220215,40.75,100945.5
37050,10.016332626342773,40.875,100955.75
37100,10.775269508361816,40.6875,100932.5
37150,11.204131126403809,40.625,100911.25
37200,10.85196304321289,40.8125,100966.25
37250,11.105830192565918,40.75,100946.25
37300,11.496740341186523,40.6875,100973.75
37350,10.251325607299805,40.5625,100970.75
37400,9.634600639343262,40.875,100927.0
37450,8.774602890014648,40.8125,100928.75
37500,9.589578628540039,40.8125,100996.75
37550,10.582393646240234,40.75,100981.25
37600,11.907964706420898,40.75,100957.25
37650,10.648212432861328,40.8125,100957.5
37700,9.521262168884277,40.625,100973.5
37750,8.739112854003906,40.6875,100946.0
37800,8.826750755310059,40.75,100994.0
37850,8.679402351379395,40.8125,100967.75
37900,9.657876014709473,40.8125,100986.0
37950,11.996283531188965,40.8125,100977.75
38000,10.745591163635254,40.75,100931.25
38050,10.66669750213623,40.75,100963.5
38100,10.810462951660156,40.6875,100969.25
38150,10.022419929504395,40.9375,100978.0
38200,8.598484992980957,40.75,100949.5
38250,10.386469841003418,40.625,100986.0
38300,12.585895538330078,40.75,100993.5
38350,13.29326343536377,40.6875,100976.25
38400,13.541110038757324,40.8125,100978.5
38450,12.784239768981934,40.875,100947.75
38500,13.381681442260742,40.75,101010.5
38550,11.625348091125488,40.6875,101007.0
38600,10.649378776550293,40.75,100999.75
38650,11.405433654785156,40.8125,100959.5
38700,11.797666549682617,40.875,100982.25
38750,14.371382713317871,40.625,101003.5
38800,13.848387718200684,40.875,101002.75
38850,12.37498664855957,40.875,100990.25
38900,9.430164337158203,40.8125,101012.75
38950,10.077836036682129,40.8125,101025.75
39000,11.563152313232422,40.75,101036.0
39050,10.652006149291992,40.75,101071.25
39100,12.611520767211914,40.8125,101021.25
39150,13.849510192871094,40.75,101013.75
39200,13.114163398742676,40.875,101060.75
39250,13.795635223388672,40.875,100998.25
39300,8.046005249023438,40.8125,101032.25
39350,7.069383144378662,40.6875,101015.25
39400,7.553745269775391,40.8125,101005.0
39450,11.54475212097168,40.8125,100980.0
39500,12.652791976928711,40.75,101038.25
39550,13.525740623474121,40.75,101027.25
39600,10.654726028442383,40.75,101015.75
39650,8.520780563354492,40.8125,101019.0
39700,9.635871887207031,40.6875,101031.5
39750,10.433595657348633,40.75,100997.5
39800,10.879379272460938,40.625,101025.75
39850,14.707558631896973,40.8125,101017.25
39900,17.70891571044922,40.625,101009.25
39950,11.78933334350586,40.8125,101045.25
40000,14.773527145385742,40.8125,101046.75
40050,12.939544677734375,40.6875,101029.5
40100,12.470823287963867,40.75,101026.0
40150,7.11909818649292,40.8125,101048.25
40200,10.157042503356934,40.6875,101048.5
40250,9.83972454071045,40.9375,101054.75
40300,10.757363319396973,40.75,101053.0
40350,9.959312438964844,40.875,101056.25
40400,11.167378425598145,40.6875,101061.75
40450,11.423897743225098,40.875,101058.25
40500,11.83560848236084,40.875,101058.5
40550,11.5828857421875,40.6875,101074.0
40600,12.119399070739746,40.8125,101019.25
40650,10.564225196838379,40.6875,101036.5
40700,11.938371658325195,40.6875,101069.75
40750,10.904552459716797,40.8125,101026.75
40800,12.530708312988281,40.8125,101076.25
40850,11.31557559967041,40.8125,101089.75
40900,8.76602840423584,40.875,101062.25
40950,9.137804985046387,40.75,101051.25
41000,9.553223609924316,40.875,101082.0
41050,9.641571044921875,40.9375,101064.5
41100,10.16734504699707,40.5625,101067.75
41150,10.718928337097168,40.6875,101051.5
41200,13.375826835632324,40.625,101081.25
41250,11.418405532836914,40.8125,101061.5
41300,11.235084533691406,40.625,101062.5
41350,11.840919494628906,40.625,101099.0
41400,11.996394157409668,40.75,101096.5
41450,12.10484504699707,40.6875,101062.0
41500,10.17351245880127,40.75,101094.75
41550,11.71995735168457,40.8125,101062.5
41600,10.716322898864746,40.75,101074.0
41650,10.829103469848633,40.6875,101065.5
41700,11.100770950317383,40.8125,101100.5
41750,11.866579055786133,40.8125,101137.0
41800,10.87701416015625,40.8125,101067.5
41850,13.152861595153809,40.75,101077.25
41900,11.379866600036621,40.8125,101084.75
41950,9.5947847366333,40.6875,101089.5
42000,12.122932434082031,40.75,101076.25
42050,11.081159591674805,40.75,101115.25
42100,10.892467498779297,40.75,101079.5
42150,10.918852806091309,40.875,101116.75
42200,8.298118591308594,40.75,101098.25
42250,8.495409965515137,40.875,101098.5
42300,9.257875442504883,40.6875,101103.0
42350,10.717576026916504,40.8125,101108.75
42400,13.8601713180542,40.75,101133.5
42450,12.932682037353516,40.8125,101117.5
42500,11.404577255249023,40.8125,101109.25
42550,9.870121002197266,40.8125,101085.0
42600,11.255294799804688,40.6875,101150.0
42650,10.519157409667969,40.75,101129.25
42700,9.791318893432617,40.6875,101127.25
42750,9.854278564453125,40.6875,101145.75
42800,10.029775619506836,40.875,101134.5
42850,10.365900993347168,40.75,101137.25
42900,10.89704704284668,40.75,101085.25
42950,10.647298812866211,40.75,101151.0
43000,11.199713706970215,40.75,101113.5
43050,13.155596733093262,40.75,101150.0
43100,10.692155838012695,40.8125,101113.75
43150,13.618246078491211,40.75,101126.75
43200,12.358033180236816,40.75,101174.5
43250,12.051669120788574,40.875,101142.25
43300,7.562051773071289,40.8125,101140.25
43350,14.675537109375,40.6875,101150.25
43400,9.639183044433594,40.8125,101196.5
43450,12.5725679397583,40.75,101163.75
43500,10.259393692016602,40.8125,101150.25
43550,9.455296516418457,40.6875,101180.25
43600,8.87966251373291,40.875,101163.5
43650,11.82573127746582,40.75,101162.5
43700,10.63815689086914,40.75,101190.0
43750,12.437061309814453,40.75,101178.0
43800,13.800697326660156,40.75,101195.75
43850,13.477051734924316,40.875,101189.75
43900,11.569738388061523,40.75,101173.25
43950,12.356196403503418,40.6875,101180.0
44000,11.185857772827148,40.8125,101159.25
44050,10.715779304504395,40.8125,101191.5
44100,10.297414779663086,40.8125,101137.5
44150,10.886162757873535,40.625,101175.5
44200,10.018237113952637,40.625,101194.5
44250,9.90511703491211,40.8125,101181.5
44300,10.059432029724121,40.75,101174.0
44350,9.72476577758789,40.875,101164.75
44400,11.365224838256836,40.75,101185.5
44450,10.009746551513672,40.8125,101221.5
44500,9.60081958770752,40.8125,101202.0
44550,12.728131294250488,40.6875,101229.75
44600,11.591181755065918,40.75,101186.25
44650,10.722295761108398,40.8125,101186.25
44700,10.28602123260498,40.8125,101232.0
44750,8.987791061401367,40.8125,101201.5
44800,10.331990242004395,40.6875,101202.5
44850,12.618388175964355,40.8125,101202.25
44900,12.038491249084473,40.8125,101198.5
44950,10.738628387451172,40.75,101215.25
45000,10.014181137084961,40.75,101210.0
45050,8.37136173248291,40.8125,101208.5
45100,10.109416007995605,40.9375,101198.5
45150,11.529004096984863,40.8125,101173.0
45200,10.985615730285645,40.6875,101197.75
45250,13.566668510437012,40.8125,101204.25
45300,12.219453811645508,40.75,101212.25
45350,10.623635292053223,40.625,101201.75
45400,9.369450569152832,40.6875,101193.25
45450,11.217752456665039,40.8125,101237.0
45500,9.476302146911621,40.875,101199.5
45550,10.942401885986328,40.75,101216.0
45600,11.66652774810791,40.6875,101238.75
45650,9.999237060546875,40.8125,101237.25
45700,10.627705574035645,40.6875,101207.5
45750,10.255776405334473,40.75,101217.5
45800,9.496822357177734,40.8125,101252.75
45850,10.650047302246094,40.75,101215.0
45900,13.286293983459473,40.6875,101200.75
45950,13.496588706970215,40.8125,101249.0
46000,15.091288566589355,40.75,101259.25
46050,12.250836372375488,40.75,101273.75
46100,11.80946159362793,40.8125,101245.75
46150,8.971868515014648,40.6875,101226.5
46200,9.032858848571777,40.75,101234.25
46250,9.12911319732666,40.6875,101254.25
46300,9.457051277160645,40.6875,101228.5
46350,12.277111053466797,40.6875,101224.75
46400,12.284191131591797,40.8125,101262.0
46450,14.942399978637695,40.875,101270.0
46500,11.19244384765625,40.75,101269.25
46550,11.9573974609375,40.6875,101255.25
46600,10.32572078704834,40.5625,101228.75
46650,11.20472526550293,40.75,101291.0
46700,11.179661750793457,40.75,101259.0
46750,12.887065887451172,40.75,101267.0
46800,10.824773788452148,40.8125,101264.75
46850,10.47934627532959,40.75,101240.25
46900,10.680694580078125,40.625,101274.75
46950,9.04708194732666,40.75,101244.25
47000,9.557868957519531,40.6875,101266.0
47050,9.800616264343262,40.8125,101296.0
47100,9.465858459472656,40.75,101265.25
47150,12.456852912902832,40.75,101253.0
47200,12.580181121826172,40.625,101280.75
47250,11.609326362609863,40.6875,101279.25
47300,9.693422317504883,40.75,101295.25
47350,9.15274715423584,40.75,101287.5
47400,10.784305572509766,40.8125,101249.25
47450,11.767218589782715,40.6875,101326.25
47500,11.966217994689941,40.875,101274.75
47550,12.751081466674805,40.5625,101275.75
47600,10.189929962158203,40.8125,101305.25
47650,12.015107154846191,40.8125,101334.25
47700,11.370420455932617,40.625,101309.25
47750,9.978582382202148,40.75,101261.25
47800,10.500351905822754,40.8125,101289.5
47850,12.603292465209961,40.6875,101328.75
47900,11.929346084594727,40.6875,101316.75
47950,11.977664947509766,40.6875,101283.25
48000,11.929676055908203,40.8125,101274.5
48050,11.310663223266602,40.875,101293.25
48100,11.33111572265625,40.8125,101296.5
48150,11.91269302368164,40.6875,101339.5
48200,10.782659530639648,40.875,101303.0
48250,11.869640350341797,40.6875,101323.75
48300,11.401654243469238,40.8125,101333.25
48350,9.644153594970703,40.75,101277.75
48400,9.36457347869873,40.875,101343.75
48450,9.600666046142578,40.6875,101315.25
48500,11.393909454345703,40.6875,101295.5
48550,11.001100540161133,40.75,101323.5
48600,10.910538673400879,40.5625,101392.0
48650,10.297049522399902,40.75,101318.0
48700,9.817086219787598,40.625,101315.25
48750,10.24438190460205,40.75,101309.25
48800,12.036347389221191,40.625,101353.5
48850,12.944662094116211,40.8125,101326.75
48900,12.180305480957031,40.8125,101329.0
48950,11.31078052520752,40.6875,101318.5
49000,10.613544464111328,40.8125,101334.25
49050,10.574810981750488,40.75,101334.5
49100,14.725364685058594,40.6875,101357.75
49150,11.791048049926758,40.8125,101339.0
49200,9.469815254211426,40.625,101392.25
49250,9.490330696105957,40.8125,101365.25
49300,11.99619197845459,40.625,101300.0
49350,12.353048324584961,40.6875,101314.25
49400,13.03787899017334,40.875,101370.25
49450,12.860128402709961,40.6875,101322.25
49500,11.830953598022461,40.75,101362.0
49550,9.323295593261719,40.75,101356.5
49600,7.79279088973999,40.8125,101353.25
49650,9.312857627868652,40.75,101327.75
49700,15.35934066772461,40.8125,101341.0
49750,14.901588439941406,40.9375,101383.25
49800,15.622810363769531,40.75,101318.25
49850,13.073941230773926,40.75,101389.25
49900,10.54720401763916,40.75,101324.75
49950,8.128728866577148,40.6875,101365.25
50000,6.4889349937438965,40.6875,101330.5
50050,10.724372863769531,40.625,101377.0
50100,13.213262557983398,40.6875,101371.5
50150,12.902280807495117,40.6875,101366.0
50200,15.123673439025879,40.8125,101367.5
50250,13.682201385498047,40.6875,101360.5
50300,6.484531402587891,40.6875,101376.5
50350,7.961103439331055,40.6875,101357.25
50400,13.282505989074707,40.875,101382.75
50450,13.687729835510254,40.625,101351.25
50500,14.771357536315918,40.8125,101397.0
50550,15.790613174438477,40.8125,101383.5
50600,12.580316543579102,40.75,101376.0
50650,11.867939949035645,40.75,101385.5
50700,10.003849029541016,40.75,101420.75
50750,9.167505264282227,40.875,101396.0
50800,8.768721580505371,40.75,101381.75
50850,11.215818405151367,40.875,101407.5
50900,11.229682922363281,40.6875,101419.0
50950,12.987611770629883,40.75,101418.25
51000,13.81257438659668,40.875,101443.75
51050,9.632816314697266,40.6875,101416.5
51100,7.392488956451416,40.75,101358.75
51150,6.986055850982666,40.75,101402.75
51200,8.660197257995605,40.6875,101407.0
51250,11.229376792907715,40.625,101394.75
51300,10.324788093566895,40.8125,101424.0
51350,10.236791610717773,40.75,101376.0
51400,11.067764282226562,40.9375,101396.0
51450,12.216812133789062,40.875,101385.25
51500,13.913413047790527,40.8125,101395.25
51550,13.399160385131836,40.6875,101415.75
51600,12.295945167541504,40.75,101400.0
51650,9.913928985595703,40.6875,101449.5
51700,9.840507507324219,40.75,101408.5
51750,12.896090507507324,40.5625,101456.25
51800,15.870038032531738,40.75,101411.25
51850,14.330132484436035,40.8125,101449.75
51900,13.996902465820312,40.8125,101440.25
51950,10.088737487792969,40.8125,101401.25
52000,6.766195297241211,40.8125,101450.75
52050,9.696752548217773,40.75,101413.0
52100,14.928656578063965,40.6875,101436.75
52150,13.773858070373535,40.8125,101407.0
52200,12.024892807006836,40.875,101450.0
52250,8.95101547241211,40.6875,101379.5
52300,9.417737007141113,40.6875,101405.5
52350,11.733785629272461,40.6875,101432.25
52400,12.078043937683105,40.8125,101422.25
52450,11.911625862121582,40.75,101459.5
52500,9.528229713439941,40.6875,101441.25
52550,10.432154655456543,40.6875,101455.0
52600,9.078222274780273,40.6875,101437.75
52650,8.324586868286133,40.8125,101447.25
52700,10.440221786499023,40.625,101423.75
52750,11.954598426818848,40.6875,101460.75
52800,11.850214004516602,40.625,101449.75
52850,12.9301118850708,40.6875,101458.0
52900,12.788681030273438,40.75,101469.25
52950,12.178167343139648,40.75,101492.0
53000,11.506209373474121,40.6875,101471.25
53050,9.070838928222656,40.75,101463.75
53100,7.279784679412842,40.625,101466.0
53150,9.226347923278809,40.8125,101461.25
53200,7.8244853019714355,40.75,101462.0
53250,10.631674766540527,40.8125,101462.25
53300,12.863968849182129,40.75,101498.75
53350,13.059920310974121,40.625,101466.25
53400,9.294398307800293,40.6875,101500.75
53450,8.736173629760742,40.8125,101472.75
53500,10.34135913848877,40.8125,101486.75
53550,9.247233390808105,40.75,101496.75
53600,11.416979789733887,40.75,101462.0
53650,13.701812744140625,40.8125,101495.75
53700,10.981477737426758,40.75,101508.0
53750,12.095783233642578,40.5625,101485.0
53800,10.562675476074219,40.875,101466.0
53850,9.684088706970215,40.8125,101493.25
53900,9.413089752197266,40.6875,101510.0
53950,10.292059898376465,40.75,101511.75
54000,11.116894721984863,40.75,101487.0
54050,13.990403175354004,40.8125,101482.75
54100,14.17701244354248,40.75,101462.0
54150,10.440112113952637,40.8125,101499.25
54200,6.882853031158447,40.75,101524.0
54250,7.957248687744141,40.75,101501.0
54300,10.66296100616455,40.8125,101514.25
54350,12.191354751586914,40.6875,101505.25
54400,11.685105323791504,40.6875,101488.25
54450,10.834793090820312,40.75,101504.25
54500,10.688446044921875,40.75,101548.25
54550,10.708827018737793,40.8125,101496.5
54600,13.099077224731445,40.75,101580.5
54650,13.440041542053223,40.8125,101545.5
54700,10.925374031066895,40.6875,101556.0
54750,10.261703491210938,40.75,101564.5
54800,11.62987995147705,40.75,101491.75
54850,10.860880851745605,40.6875,101516.0
54900,10.015091896057129,40.75,101526.75
54950,9.334527969360352,40.6875,101532.0
55000,10.123952865600586,40.75,101548.25
55050,10.770195960998535,40.6875,101523.25
55100,11.087068557739258,40.625,101528.0
55150,10.643598556518555,40.6875,101532.0
55200,10.793251991271973,40.625,101538.25
55250,9.336978912353516,40.5625,101557.75
55300,10.642349243164062,40.9375,101517.0
55350,10.620458602905273,40.75,101592.25
55400,11.494139671325684,40.8125,101568.25
55450,11.60498046875,40.625,101588.75
55500,10.824372291564941,40.8125,101548.25
55550,9.989422798156738,40.8125,101553.5
55600,11.06320571899414,40.8125,101568.5
55650,12.212862014770508,40.75,101596.25
55700,11.577574729919434,40.75,101552.75
55750,10.982163429260254,40.625,101561.75
55800,11.652935028076172,40.5625,101581.25
55850,12.116538047790527,40.75,101589.0
55900,11.652739524841309,40.75,101573.5
55950,10.92398452758789,40.625,101585.75
56000,10.85582447052002,40.75,101585.5
56050,9.904409408569336,40.875,101555.25
56100,10.052715301513672,40.75,101548.25
56150,9.889262199401855,40.75,101626.75
56200,11.236162185668945,40.6875,101611.25
56250,9.842464447021484,40.875,101575.0
56300,10.037739753723145,40.6875,101623.0
56350,10.073285102844238,40.6875,101578.25
56400,8.625252723693848,40.75,101600.5
56450,9.122199058532715,40.625,101599.5
56500,9.550769805908203,40.6875,101600.0
56550,10.262547492980957,40.75,101563.0
56600,11.143037796020508,40.6875,101616.25
56650,11.134947776794434,40.75,101602.25
56700,10.976712226867676,40.6875,101620.5
56750,11.12376880645752,40.75,101605.5
56800,10.910950660705566,40.75,101595.75
56850,9.954545974731445,40.75,101620.75
56900,10.636629104614258,40.6875,101616.75
56950,11.722403526306152,40.6875,101590.0
57000,10.55953598022461,40.75,101584.75
57050,10.546795845031738,40.75,101586.25
57100,9.215904235839844,40.6875,101616.25
57150,8.96125602722168,40.625,101637.25
57200,9.833860397338867,40.75,101601.5
57250,11.338687896728516,40.6875,101622.75
57300,11.61303424835205,40.6875,101648.0
57350,10.313763618469238,40.5625,101664.0
57400,9.972532272338867,40.75,101622.0
57450,8.895147323608398,40.625,101627.5
57500,10.50519847869873,40.6875,101632.0
57550,10.811944007873535,40.8125,101624.0
57600,9.36307144165039,40.75,101606.5
57650,11.036541938781738,40.75,101690.75
57700,9.571940422058105,40.625,101644.75
57750,10.516303062438965,40.5625,101651.75
57800,11.226031303405762,40.625,101689.75
57850,9.805266380310059,40.6875,101664.0
57900,10.452706336975098,40.75,101626.75
57950,11.491169929504395,40.5625,101664.0
58000,10.96651840209961,40.75,101701.5
58050,9.798837661743164,40.8125,101668.0
58100,10.396478652954102,40.6875,101633.0
58150,10.807413101196289,40.625,101689.75
58200,11.978192329406738,40.8125,101684.5
58250,11.21402359008789,40.75,101700.25
58300,10.623208999633789,40.8125,101682.75
58350,9.976826667785645,40.75,101709.5
58400,12.5070161819458,40.8125,101665.75
58450,11.60498332977295,40.6875,101668.5
58500,9.895719528198242,40.75,101711.75
58550,10.403520584106445,40.625,101656.0
58600,13.447924613952637,40.625,101724.25
58650,11.342016220092773,40.8125,101724.25
58700,11.842952728271484,40.75,101711.75
58750,9.71438980102539,40.8125,101721.75
58800,12.284896850585938,40.6875,101723.25
58850,11.194472312927246,40.625,101749.75
58900,11.67551040649414,40.75,101727.0
58950,9.215152740478516,40.625,101726.0
59000,9.438714981079102,40.6875,101747.25
59050,10.255043029785156,40.75,101721.75
59100,12.51067066192627,40.6875,101716.5
59150,12.572041511535645,40.75,101726.5
59200,12.868509292602539,40.8125,101760.25
59250,10.163847923278809,40.6875,101732.0
59300,9.984371185302734,40.6875,101724.0
59350,10.09117317199707,40.75,101757.75
59400,12.24072265625,40.8125,101727.75
59450,12.521769523620605,40.8125,101750.5
59500,11.847291946411133,40.75,101772.0
59550,10.325242042541504,40.625,101747.75
59600,9.89989948272705,40.8125,101764.75
59650,9.846200942993164,40.75,101774.75
59700,12.382373809814453,40.75,101743.0
59750,11.648818969726562,40.6875,101756.25
59800,9.354183197021484,40.625,101767.25
59850,9.866681098937988,40.8125,101740.5
59900,10.09133243560791,40.75,101724.75
59950,9.96786880493164,40.75,101751.5
60000,10.339536666870117,40.75,101754.5
60050,11.041812896728516,40.75,101760.25
60100,10.876208305358887,40.6875,101779.0
60150,11.702203750610352,40.6875,101767.0
60200,10.74003791809082,40.6875,101758.5
60250,10.972384452819824,40.75,101789.0
60300,11.3004732131958,40.625,101730.75
60350,10.341621398925781,40.6875,101762.5
60400,11.206504821777344,40.625,101754.5
60450,12.584915161132812,40.75,101779.75
60500,10.948368072509766,40.6875,101814.75
60550,10.189339637756348,40.625,101786.5
60600,10.997702598571777,40.875,101789.5
60650,10.302196502685547,40.875,101793.25
60700,11.429408073425293,40.75,101799.0
60750,11.093422889709473,40.625,101808.0
60800,10.279149055480957,40.6875,101795.75
60850,11.700326919555664,40.5625,101792.75
60900,11.795492172241211,40.8125,101822.5
60950,9.773435592651367,40.6875,101802.5
61000,10.501006126403809,40.6875,101832.25
61050,10.992430686950684,40.6875,101796.0
61100,10.826066017150879,40.625,101859.25
61150,11.271902084350586,40.6875,101796.0
61200,11.322061538696289,40.75,101806.5
61250,10.191710472106934,40.625,101807.25
61300,10.006956100463867,40.6875,101799.5
61350,11.171455383300781,40.75,101823.5
61400,11.123261451721191,40.75,101842.25
61450,9.373600959777832,40.8125,101826.5
61500,13.686576843261719,40.625,101854.25
61550,12.377532958984375,40.75,101835.0
61600,10.363631248474121,40.8125,101862.75
61650,9.1730318069458,40.625,101857.0
61700,11.776490211486816,40.8125,101889.5
61750,9.584163665771484,40.6875,101861.5
61800,11.02650260925293,40.625,101870.5
61850,9.411141395568848,40.75,101853.0
61900,9.700984001159668,40.625,101854.25
61950,11.40239429473877,40.8125,101861.75
62000,11.525279998779297,40.75,101875.5
62050,12.332862854003906,41.0,101873.25
62100,12.529556274414062,40.8125,101925.5
62150,12.238971710205078,40.6875,101848.0
62200,12.12790584564209,40.6875,101882.5
62250,12.577075004577637,40.6875,101892.25
62300,11.720046997070312,40.6875,101898.5
62350,11.796390533447266,40.8125,101814.0
62400,10.839324951171875,40.6875,101918.25
62450,10.917379379272461,40.75,101878.0
62500,11.179534912109375,40.6875,101899.25
62550,11.4199800491333,40.6875,101902.25
62600,10.258959770202637,40.8125,101918.75
62650,11.407182693481445,40.625,101929.5
62700,11.622993469238281,40.8125,101947.25
62750,10.364623069763184,40.625,101933.75
62800,10.710304260253906,40.8125,101881.75
62850,10.245997428894043,40.5625,101928.5
62900,9.471931457519531,40.625,101918.0
62950,11.310553550720215,40.8125,101926.5
63000,10.556060791015625,40.75,101935.25
63050,10.132048606872559,40.6875,101975.0
63100,9.964873313903809,40.6875,101951.25
63150,10.808673858642578,40.625,101962.75
63200,9.409878730773926,40.6875,101936.75
63250,10.648905754089355,40.6875,101951.25
63300,10.262896537780762,40.6875,101952.5
63350,12.236288070678711,40.9375,101941.5
63400,11.916703224182129,40.75,101950.0
63450,12.196558952331543,40.5,101926.25
63500,11.671588897705078,40.6875,101950.25
63550,14.14905071258545,40.6875,101968.0
63600,11.70820140838623,40.6875,101985.75
63650,12.400382041931152,40.625,101976.75
63700,12.281760215759277,40.6875,101953.5
63750,10.201655387878418,40.6875,101956.5
63800,11.709976196289062,40.625,101936.25
63850,11.647491455078125,40.6875,101953.75
63900,12.084572792053223,40.6875,101973.25
63950,12.541090965270996,40.625,101971.5
64000,13.393540382385254,40.75,101942.0
64050,9.741089820861816,40.6875,101968.0
64100,10.436092376708984,40.75,102005.25
64150,13.312777519226074,40.6875,101973.0
64200,8.032594680786133,40.75,102012.0
64250,9.658503532409668,40.6875,101999.5
64300,9.878164291381836,40.6875,101969.25
64350,11.436266899108887,40.625,101984.5
64400,10.783411979675293,40.6875,101973.5
64450,16.98970603942871,40.75,101992.0
64500,10.423389434814453,40.8125,101971.0
64550,10.828001976013184,40.625,102026.5
64600,11.928350448608398,40.8125,102020.5
64650,12.188370704650879,40.625,101978.75
64700,12.307095527648926,40.625,101985.0
64750,14.44826889038086,40.875,101979.5
64800,14.388386726379395,40.8125,102001.5
64850,12.050458908081055,40.75,101990.0
64900,12.641541481018066,40.625,102006.5
64950,19.338024139404297,40.75,102004.75
65000,16.14442253112793,40.6875,102029.0
65050,14.297636985778809,40.75,102013.75
65100,24.1452579498291,40.6875,102034.25
65150,76.2200698852539,40.8125,101986.0
65200,53.071044921875,40.6875,101996.5
65250,26.604215621948242,40.6875,102013.75
65300,11.427169799804688,40.75,102044.0
65350,13.49155330657959,40.6875,102012.0
65400,6.239089488983154,40.8125,102042.0
65450,3.0502541065216064,40.6875,101998.5
65500,6.6448822021484375,40.75,102034.0
65550,10.273066520690918,40.6875,102011.0
65600,16.004680633544922,40.625,102055.5
65650,15.36526107788086,40.6875,101999.75
65700,10.138808250427246,40.75,102003.75
65750,9.557427406311035,40.75,102038.0
65800,9.95514965057373,40.625,102035.0
65850,10.161419868469238,40.8125,102031.5
65900,9.825864791870117,40.5625,102019.75
65950,9.890731811523438,40.625,102041.0
66000,9.879464149475098,40.6875,102027.5
66050,9.903047561645508,40.75,102020.75
66100,9.873363494873047,40.6875,102005.0
66150,9.914534568786621,40.75,102020.75
66200,9.871625900268555,40.625,102016.5
66250,9.879464149475098,40.625,102013.0
66300,9.897336959838867,40.6875,101998.75
66350,9.877718925476074,40.6875,102063.0
66400,9.879941940307617,40.75,102034.25
66450,9.872818946838379,40.75,102070.0
66500,9.870640754699707,40.6875,102048.5
66550,9.906164169311523,40.5625,102006.75
66600,9.872818946838379,40.6875,102007.5
66650,9.891436576843262,40.6875,102017.5
66700,9.880229949951172,40.6875,102014.5
66750,9.899352073669434,40.75,102027.75
66800,9.888951301574707,40.75,102009.0
66850,9.895163536071777,40.75,102038.5
66900,9.89637279510498,40.6875,102030.25
66950,9.866114616394043,40.75,102029.25
67000,9.870427131652832,40.6875,102022.5
67050,9.890509605407715,40.8125,102035.75
67100,9.868563652038574,40.75,101997.0
67150,9.890509605407715,40.6875,102002.25
67200,9.870621681213379,40.6875,102021.0
67250,9.892512321472168,40.625,102047.5
67300,9.880411148071289,40.75,102043.25
67350,9.88271713256836,40.625,102000.25
67400,9.884415626525879,40.625,101988.75
67450,9.880090713500977,40.625,102017.25
67500,9.891107559204102,40.5625,102005.25
67550,9.87123966217041,40.6875,102016.25
67600,9.898731231689453,40.625,102006.25
67650,9.896586418151855,40.6875,102036.25
67700,9.884883880615234,40.625,102003.5
67750,9.899676322937012,40.8125,102054.0
67800,9.867963790893555,40.6875,102028.75
67850,9.875100135803223,40.625,102009.5
67900,9.888951301574707,40.6875,102029.0
67950,9.889410018920898,40.6875,101992.25
68000,9.877942085266113,40.625,102020.5
